tt0061164,10,nm0006051,composer,""
tt0061165,1,nm0272794,actor,""
tt0061165,2,nm0658339,actress,""
tt0061165,3,nm0856187,actor,""
tt0061165,4,nm0634159,actor,""
tt0061165,5,nm0478800,director,""
tt0061165,6,nm0165397,writer,novel
tt0061165,7,nm0418625,writer,adaptation
tt0061165,8,nm0415238,producer,producer
tt0061165,9,nm0006095,composer,""
tt0061165,10,nm0869673,cinematographer,""
tt0061167,1,nm0398703,actor,""
tt0061167,2,nm0117505,actor,""
tt0061167,3,nm0687200,actor,""
tt0061167,4,nm0609635,actor,""
tt0061167,5,nm0776036,director,""
tt0061167,6,nm0610605,writer,""
tt0061167,7,nm0087818,composer,""
tt0061167,8,nm0901298,cinematographer,""
tt0061167,9,nm0229771,editor,""
tt0061167,10,nm0646514,production_designer,""
tt0061169,1,nm0444476,actor,""
tt0061169,2,nm0000066,actress,""
tt0061169,3,nm0002046,actor,""
tt0061169,4,nm0179819,actor,""
tt0061169,5,nm0819806,director,""
tt0061169,6,nm0762565,writer,novel Emporia
tt0061169,7,nm0482995,writer,novel Emporia
tt0061169,8,nm0279795,writer,screenplay
tt0061169,9,nm0528121,producer,producer
tt0061169,10,nm0368135,composer,""
tt0061170,1,nm0000026,actor,""
tt0061170,2,nm0002058,actress,""
tt0061170,3,nm0001380,actor,""
tt0061170,4,nm0822062,actor,""
tt0061170,5,nm0910199,director,""
tt0061170,6,nm0751417,writer,story
tt0061170,7,nm0743407,writer,story
tt0061170,8,nm0757268,writer,screenplay
tt0061170,9,nm0437717,writer,screenplay
tt0061170,10,nm0797012,producer,producer
tt0061173,1,nm0001471,actor,""
tt0061173,2,nm0828328,actress,""
tt0061173,3,nm0605923,actor,""
tt0061173,4,nm0915840,actor,""
tt0061173,5,nm0235066,director,""
tt0061173,6,nm0101115,writer,written by
tt0061173,7,nm0883017,writer,written by
tt0061173,8,nm0835782,producer,producer
tt0061173,9,nm0006277,composer,""
tt0061173,10,nm0005670,cinematographer,director of photography
tt0061176,1,nm0000336,actor,""
tt0061176,2,nm0790071,actor,""
tt0061176,3,nm0266949,actor,""
tt0061176,4,nm0707728,actress,""
tt0061176,5,nm0001175,director,""
tt0061176,6,nm0087861,writer,screenplay
tt0061176,7,nm0725009,writer,story
tt0061176,8,nm0000049,composer,""
tt0061176,9,nm0005769,cinematographer,director of photography
tt0061176,10,nm0935988,editor,""
tt0061177,1,nm0000095,actor,""
tt0061177,2,nm0522722,actor,""
tt0061177,3,nm0125518,actor,""
tt0061177,4,nm0489837,actress,""
tt0061177,5,nm0849474,director,""
tt0061177,6,nm0071855,writer,with writings by
tt0061177,7,nm0561752,writer,with writings by
tt0061177,8,nm0741582,writer,with writings by
tt0061177,9,nm6802799,writer,with writings by
tt0061177,10,nm0027934,writer,written by: original Japanese version
tt0061180,1,nm0262725,actress,""
tt0061180,2,nm0628216,actress,""
tt0061180,3,nm0047872,actor,""
tt0061180,4,nm0042406,actor,""
tt0061180,5,nm0285302,director,""
tt0061180,6,nm0630494,writer,novel
tt0061180,7,nm0490861,producer,producer
tt0061180,8,nm0790545,producer,producer
tt0061180,9,nm0000290,composer,""
tt0061180,10,nm0878045,cinematographer,""
tt0061181,1,nm2073973,actress,""
tt0061181,2,nm0522884,actor,""
tt0061181,3,nm0789070,actor,""
tt0061181,4,nm5557282,actress,""
tt0061181,5,nm0000755,director,""
tt0061181,6,nm0216340,writer,screenplay
tt0061181,7,nm0232192,composer,""
tt0061181,8,nm0005816,cinematographer,""
tt0061181,9,nm0002206,editor,""
tt0061184,1,nm0000072,actress,""
tt0061184,2,nm0000009,actor,""
tt0061184,3,nm0001719,actor,""
tt0061184,4,nm0006800,actress,""
tt0061184,5,nm0001566,director,""
tt0061184,6,nm0499626,writer,screenplay
tt0061184,7,nm0016361,writer,play
tt0061184,8,nm0006218,composer,""
tt0061184,9,nm0005549,cinematographer,director of photography
tt0061184,10,nm0642714,editor,film editor
tt0061189,1,nm0001228,actor,""
tt0061189,2,nm0005434,actress,""
tt0061189,3,nm0001136,actor,""
tt0061189,4,nm0002663,actress,""
tt0061189,5,nm0000339,director,""
tt0061189,6,nm0000953,writer,""
tt0061189,7,nm0341458,writer,""
tt0061189,8,nm0192608,composer,""
tt0061189,9,nm0601785,cinematographer,""
tt0061189,10,nm0375494,editor,""
tt0061191,1,nm0896124,actress,""
tt0061191,2,nm0593359,actor,""
tt0061191,3,nm0110917,actor,""
tt0061191,4,nm1144357,actor,""
tt0061191,5,nm0912876,director,""
tt0061191,6,nm0873372,cinematographer,director of photography
tt0061191,7,nm0176260,actor,""
tt0061191,8,nm0651922,actor,""
tt0061191,9,nm0895259,actor,""
tt0061191,10,nm0033400,actor,""
tt0061196,1,nm0119891,actress,""
tt0061196,2,nm0631963,actor,""
tt0061196,3,nm0093280,actress,""
tt0061196,4,nm0473005,actor,""
tt0061196,5,nm0791899,director,""
tt0061196,6,nm0947899,writer,""
tt0061196,7,nm0752929,writer,""
tt0061196,8,nm0496436,composer,""
tt0061196,9,nm0805112,cinematographer,""
tt0061196,10,nm0529268,editor,""
tt0061197,1,nm0000851,actor,""
tt0061197,2,nm0108523,actor,""
tt0061197,3,nm0313443,actor,""
tt0061197,4,nm0321779,actress,""
tt0061197,5,nm0679974,director,""
tt0061197,6,nm0562015,writer,novel
tt0061197,7,nm0219043,writer,""
tt0061197,8,nm0339657,producer,producer
tt0061197,9,nm0005989,composer,""
tt0061197,10,nm0405937,cinematographer,""
tt0061198,1,nm0108523,actor,""
tt0061198,2,nm0131713,actor,""
tt0061198,3,nm0894949,actress,""
tt0061198,4,nm0035925,actor,""
tt0061198,5,nm0901138,director,""
tt0061198,6,nm0562015,writer,based on motifs by
tt0061198,7,nm5126856,writer,screenplay
tt0061198,8,nm0852083,writer,screenplay
tt0061198,9,nm0677457,writer,screenplay
tt0061198,10,nm0339657,producer,producer
tt0061203,1,nm0179819,actor,""
tt0061203,2,nm0488814,actor,""
tt0061203,3,nm0000730,actor,""
tt0061203,4,nm0318198,actor,""
tt0061203,5,nm0682287,director,""
tt0061203,6,nm0250006,producer,producer
tt0061203,7,nm0951973,composer,""
tt0061203,8,nm0198535,cinematographer,director of photography
tt0061203,9,nm0924825,editor,""
tt0061204,1,nm0590055,actor,""
tt0061204,2,nm0000323,actor,""
tt0061204,3,nm0724732,actor,""
tt0061204,4,nm0177228,actor,""
tt0061204,5,nm0285302,director,""
tt0061204,6,nm0829044,writer,suggested by a novel by
tt0061204,7,nm0651767,writer,suggested by a novel by
tt0061204,8,nm0312205,writer,written for the screen by
tt0061204,9,nm0792938,writer,written for the screen by
tt0061204,10,nm0000290,composer,""
tt0061207,1,nm0511458,actress,""
tt0061207,2,nm0774622,actress,""
tt0061207,3,nm0252473,actor,""
tt0061207,4,nm0394077,actor,""
tt0061207,5,nm0560489,director,""
tt0061207,6,nm0196992,writer,screenplay
tt0061207,7,nm0529354,writer,book
tt0061207,8,nm0549399,producer,producer
tt0061207,9,nm0726098,composer,""
tt0061207,10,nm0085022,cinematographer,""
tt0061208,1,nm0619938,actor,""
tt0061208,2,nm0645422,actress,""
tt0061208,3,nm0407508,actress,""
tt0061208,4,nm0654837,actress,""
tt0061208,5,nm0870311,director,""
tt0061208,6,nm0946672,writer,screenplay
tt0061208,7,nm0875472,writer,play
tt0061208,8,nm0766215,producer,producer
tt0061208,9,nm0793408,producer,producer
tt0061208,10,nm0006316,composer,""
tt0061209,1,nm0366946,actress,""
tt0061209,2,nm0656183,actress,""
tt0061209,3,nm0001800,actor,""
tt0061209,4,nm0441004,actor,""
tt0061209,5,nm0000338,director,""
tt0061209,6,nm0070836,writer,novel
tt0061209,7,nm0271093,producer,producer
tt0061209,8,nm0697622,composer,""
tt0061209,9,nm0489970,cinematographer,director of photography
tt0061209,10,nm0042719,editor,""
tt0061220,1,nm0162486,actress,""
tt0061220,2,nm0198941,actor,""
tt0061220,3,nm0148238,actress,""
tt0061220,4,nm0562210,actor,""
tt0061220,5,nm0407071,director,""
tt0061220,6,nm0208086,writer,story
tt0061220,7,nm0342118,writer,screenplay
tt0061220,8,nm0211373,writer,screenplay
tt0061220,9,nm0659467,cinematographer,""
tt0061220,10,nm0292338,editor,""
tt0061224,1,nm0253345,actor,""
tt0061224,2,nm0738553,actor,""
tt0061224,3,nm0530555,actor,""
tt0061224,4,nm0675579,actress,""
tt0061224,5,nm0295901,director,""
tt0061224,6,nm0797611,writer,""
tt0061224,7,nm0830636,writer,""
tt0061224,8,nm0909304,writer,""
tt0061224,9,nm0458065,composer,""
tt0061224,10,nm0016751,cinematographer,""
tt0061313,1,nm0307491,actor,""
tt0061313,2,nm0135489,actress,""
tt0061313,3,nm0131294,actor,""
tt0061313,4,nm0024297,actress,""
tt0061313,5,nm0346297,director,""
tt0061313,6,nm0283849,writer,story
tt0061313,7,nm0002759,writer,story
tt0061313,8,nm0553916,writer,story
tt0061313,9,nm0769351,writer,screenplay collaborator
tt0061313,10,nm0523438,producer,producer
tt0061320,1,nm0002231,actor,""
tt0061320,2,nm0660327,actress,""
tt0061320,3,nm0275213,actor,""
tt0061320,4,nm0637713,actress,""
tt0061320,5,nm0677880,director,""
tt0061320,6,nm0778432,writer,novel
tt0061320,7,nm0685316,writer,screenplay
tt0061320,8,nm0572682,producer,producer
tt0061320,9,nm0005953,composer,""
tt0061320,10,nm0005765,cinematographer,director of photography
tt0061324,1,nm0125627,actor,""
tt0061324,2,nm0108400,actor,""
tt0061324,3,nm0004464,actor,""
tt0061324,4,nm0054027,actress,""
tt0061324,5,nm0002086,director,""
tt0061324,6,nm0052814,writer,screenplay
tt0061324,7,nm0208086,writer,screenplay
tt0061324,8,nm0316363,writer,screenplay
tt0061324,9,nm0376992,writer,""
tt0061324,10,nm0842715,composer,""
tt0061328,1,nm0001958,actor,""
tt0061328,2,nm0048939,actor,""
tt0061328,3,nm0765930,actress,""
tt0061328,4,nm0001868,actor,""
tt0061328,5,nm0521334,director,""
tt0061328,6,nm0608845,writer,from the novel by
tt0061328,7,nm0056217,writer,screenplay
tt0061328,8,nm0295711,producer,producer
tt0061328,9,nm0006023,composer,""
tt0061328,10,nm0279518,cinematographer,director of photography
tt0061329,1,nm0650683,actor,""
tt0061329,2,nm1128794,actress,""
tt0061329,3,nm0440203,actor,""
tt0061329,4,nm0057496,actress,""
tt0061329,5,nm0531057,director,""
tt0061329,6,nm0598661,writer,written by
tt0061329,7,nm0020313,composer,""
tt0061329,8,nm0139855,actress,""
tt0061329,9,nm4726025,actress,""
tt0061329,10,nm1128535,actor,""
tt0061333,1,nm0001522,actor,""
tt0061333,2,nm0687189,actress,""
tt0061333,3,nm0001500,actor,""
tt0061333,4,nm0345340,actor,""
tt0061333,5,nm0624809,director,""
tt0061333,6,nm0370328,writer,screenplay
tt0061333,7,nm0281520,writer,novel By the Great Horn Spoon
tt0061333,8,nm0005980,composer,""
tt0061333,9,nm0169344,cinematographer,director of photography
tt0061333,10,nm0376922,editor,""
tt0061334,1,nm0639385,actor,""
tt0061334,2,nm0590055,actor,""
tt0061334,3,nm0338210,actor,""
tt0061334,4,nm0621365,actor,""
tt0061334,5,nm0554249,director,""
tt0061334,6,nm0924459,writer,""
tt0061334,7,nm0002185,composer,""
tt0061334,8,nm0066607,cinematographer,director of photography
tt0061334,9,nm0724572,editor,""
tt0061339,1,nm0200645,actor,""
tt0061339,2,nm0092747,actress,""
tt0061339,3,nm0164314,actor,""
tt0061339,4,nm0258382,actor,""
tt0061339,5,nm0001238,director,""
tt0061339,6,nm0554887,writer,story
tt0061339,7,nm0118273,writer,story
tt0061339,8,nm0215589,writer,screenplay
tt0061339,9,nm0421911,producer,producer
tt0061339,10,nm0006214,composer,""
tt0061343,1,nm0634159,actor,""
tt0061343,2,nm0109725,actress,""
tt0061343,3,nm0423381,actress,""
tt0061343,4,nm0494527,actor,""
tt0061343,5,nm0002216,director,""
tt0061343,6,nm0529732,writer,screenplay
tt0061343,7,nm0217735,producer,producer
tt0061343,8,nm0006019,composer,""
tt0061343,9,nm0558420,cinematographer,""
tt0061343,10,nm0921314,editor,""
tt0061345,1,nm1886004,actor,""
tt0061345,2,nm1855666,actress,""
tt0061345,3,nm2053263,actor,""
tt0061345,4,nm0128334,actress,""
tt0061345,5,nm0765430,director,""
tt0061345,6,nm0798981,cinematographer,""
tt0061345,7,nm0816968,cinematographer,""
tt0061345,8,nm1886664,actress,""
tt0061345,9,nm0437307,actress,""
tt0061345,10,nm1092838,actress,""
tt0061350,1,nm0300565,actor,""
tt0061350,2,nm0182841,actress,""
tt0061350,3,nm0194737,actor,""
tt0061350,4,nm0608136,actress,""
tt0061350,5,nm0746334,director,""
tt0061350,6,nm0127420,writer,""
tt0061350,7,nm0575887,writer,""
tt0061350,8,nm0555937,cinematographer,""
tt0061350,9,nm0005833,cinematographer,""
tt0061350,10,nm0651860,editor,""
tt0061357,1,nm0580440,actress,""
tt0061357,2,nm0396136,actor,""
tt0061357,3,nm0664270,actor,""
tt0061357,4,nm0763518,actor,""
tt0061357,5,nm0096180,director,""
tt0061357,6,nm0326624,writer,novel Indomptable Angélique
tt0061357,7,nm0326625,writer,novel Indomptable Angélique
tt0061357,8,nm0181928,writer,writer
tt0061357,9,nm0418625,writer,dialogue
tt0061357,10,nm0013244,writer,""
tt0061359,1,nm0759967,actress,""
tt0061359,2,nm0342677,actor,""
tt0061359,3,nm0487025,actor,""
tt0061359,4,nm0945085,actor,""
tt0061359,5,nm0953516,director,""
tt0061359,6,nm0434508,writer,""
tt0061359,7,nm0866243,writer,novel Anna Karenina
tt0061359,8,nm0790183,composer,""
tt0061359,9,nm0435550,cinematographer,""
tt0061359,10,nm0677996,editor,""
tt0061365,1,nm0514059,actress,""
tt0061365,2,nm0289038,actor,""
tt0061365,3,nm0751983,actress,""
tt0061365,4,nm0856103,actor,""
tt0061365,5,nm0006615,director,""
tt0061365,6,nm0035208,writer,""
tt0061365,7,nm0052814,writer,""
tt0061365,8,nm0352555,writer,English dialogue
tt0061365,9,nm0740021,writer,""
tt0061365,10,nm0539360,producer,producer
tt0061369,1,nm0136789,actor,""
tt0061369,2,nm0603600,actor,""
tt0061369,3,nm0868139,actor,""
tt0061369,4,nm0431025,actor,""
tt0061369,5,nm0329679,director,supervising director
tt0061369,6,nm0331453,writer,comic
tt0061369,7,nm0879853,writer,comic
tt0061369,8,nm0490053,writer,""
tt0061369,9,nm0548117,writer,""
tt0061369,10,nm0597184,writer,""
tt0061372,1,nm0001651,actor,""
tt0061372,2,nm0001017,actor,""
tt0061372,3,nm0149294,actress,""
tt0061372,4,nm0593192,actor,""
tt0061372,5,nm0735879,director,""
tt0061372,6,nm1047690,writer,story collaborator
tt0061372,7,nm0686282,writer,story collaborator
tt0061372,8,nm0211993,writer,dialogue
tt0061372,9,nm0006165,composer,""
tt0061372,10,nm0136044,cinematographer,""
tt0061376,1,nm0001128,actor,""
tt0061376,2,nm0893341,actor,""
tt0061376,3,nm0793705,actress,""
tt0061376,4,nm0716577,actor,""
tt0061376,5,nm0257992,director,""
tt0061376,6,nm0320510,writer,dialogue
tt0061376,7,nm0670806,writer,dialogue
tt0061376,8,nm0080013,producer,producer
tt0061376,9,nm0683085,producer,producer
tt0061376,10,nm0006262,composer,""
tt0061377,1,nm0000063,actor,""
tt0061377,2,nm0771268,actress,""
tt0061377,3,nm0000028,actress,""
tt0061377,4,nm0426062,actor,""
tt0061377,5,nm0950109,director,""
tt0061377,6,nm0175676,writer,novel The Rover
tt0061377,7,nm0252100,writer,""
tt0061377,8,nm0898812,writer,story and screenplay
tt0061377,9,nm0082981,producer,producer
tt0061377,10,nm0001553,composer,""
tt0061380,1,nm0000013,actress,""
tt0061380,2,nm0336335,actor,""
tt0061380,3,nm0001421,actor,""
tt0061380,4,nm0222596,actor,""
tt0061380,5,nm0572132,director,""
tt0061380,6,nm0841892,writer,written by
tt0061380,7,nm0531990,producer,producer
tt0061380,8,nm0006030,composer,""
tt0061380,9,nm0005762,cinematographer,director of photography
tt0061380,10,nm0161079,editor,""
tt0061381,1,nm0092482,actor,""
tt0061381,2,nm0408636,actor,""
tt0061381,3,nm0293614,actor,""
tt0061381,4,nm0130731,actor,""
tt0061381,5,nm0003204,writer,""
tt0061381,6,nm0320250,composer,""
tt0061381,7,nm0541543,cinematographer,""
tt0061381,8,nm0302976,editor,""
tt0061383,1,nm0001822,actor,""
tt0061383,2,nm0173735,actress,""
tt0061383,3,nm0001762,actress,""
tt0061383,4,nm0830967,actor,""
tt0061383,5,nm0935636,director,""
tt0061383,6,nm0497458,writer,screenplay
tt0061383,7,nm0560899,writer,story
tt0061383,8,nm0073882,producer,producer
tt0061383,9,nm0005065,composer,""
tt0061383,10,nm0005729,cinematographer,""
tt0061385,1,nm0000602,actor,""
tt0061385,2,nm0000404,actress,""
tt0061385,3,nm0000964,actor,""
tt0061385,4,nm0622450,actress,""
tt0061385,5,nm0757256,director,""
tt0061385,6,nm0800319,writer,play
tt0061385,7,nm0909259,producer,producer
tt0061385,8,nm0006126,composer,""
tt0061385,9,nm0005766,cinematographer,director of photography
tt0061385,10,nm0528995,editor,""
tt0061387,1,nm0558663,actor,""
tt0061387,2,nm0893387,actress,""
tt0061387,3,nm0044010,actor,""
tt0061387,4,nm0036170,actor,""
tt0061387,5,nm0876440,director,""
tt0061387,6,nm0895446,writer,story
tt0061387,7,nm0721639,producer,producer
tt0061387,8,nm0428549,composer,""
tt0061387,9,nm0847932,cinematographer,""
tt0061389,1,nm0664273,actor,""
tt0061389,2,nm0001800,actor,""
tt0061389,3,nm0213392,actor,""
tt0061389,4,nm0938121,actor,""
tt0061389,5,nm0426579,writer,screenplay
tt0061389,6,nm0676396,writer,screenplay
tt0061389,7,nm0101379,writer,novel
tt0061389,8,nm0177750,cinematographer,director of photography
tt0061389,9,nm0445628,editor,""
tt0061391,1,nm0177228,actor,""
tt0061391,2,nm0001545,actor,""
tt0061391,3,nm0111376,actress,""
tt0061391,4,nm0000079,actress,""
tt0061391,5,nm0002045,director,""
tt0061391,6,nm0218778,cinematographer,director of photography
tt0061391,7,nm0546263,editor,""
tt0061395,1,nm0000366,actress,""
tt0061395,2,nm0814799,actor,""
tt0061395,3,nm0681566,actor,""
tt0061395,4,nm0656180,actress,""
tt0061395,5,nm0000320,director,""
tt0061395,6,nm0450262,writer,novel
tt0061395,7,nm0140643,writer,adaptation and dialogue
tt0061395,8,nm0354623,producer,producer
tt0061395,9,nm0354624,producer,producer
tt0061395,10,nm0005916,cinematographer,director of photography
tt0061397,1,nm0362249,actor,""
tt0061397,2,nm0719692,actor,""
tt0061397,3,nm0593369,actor,""
tt0061397,4,nm0685632,actress,""
tt0061397,5,nm0179281,director,""
tt0061397,6,nm0744081,writer,screenplay
tt0061397,7,nm0665976,writer,screenplay
tt0061397,8,nm0289474,producer,producer
tt0061397,9,nm0755197,producer,producer
tt0061397,10,nm0888947,composer,""
tt0061398,1,nm0001076,actress,""
tt0061398,2,nm0362249,actor,""
tt0061398,3,nm0002047,actress,""
tt0061398,4,nm0001284,actor,""
tt0061398,5,nm0640226,director,""
tt0061398,6,nm0437189,writer,original story
tt0061398,7,nm0169432,writer,original story
tt0061398,8,nm0779346,composer,""
tt0061398,9,nm0225512,cinematographer,director of photography
tt0061398,10,nm0693747,editor,""
tt0061401,1,nm0001471,actor,""
tt0061401,2,nm0831905,actor,""
tt0061401,3,nm0062866,actress,""
tt0061401,4,nm0504424,actor,""
tt0061401,5,nm0725075,writer,screenplay
tt0061401,6,nm0079437,composer,""
tt0061401,7,nm0446009,cinematographer,director of photography
tt0061401,8,nm0928802,editor,""
tt0061401,9,nm0923907,production_designer,""
tt0061404,1,nm0247642,actor,""
tt0061404,2,nm0649752,actress,""
tt0061404,3,nm0436422,actor,""
tt0061404,4,nm0535981,actor,""
tt0061404,5,nm0700659,director,""
tt0061404,6,nm0146045,writer,writer
tt0061404,7,nm0267542,writer,writer
tt0061404,8,nm0540867,writer,writer
tt0061404,9,nm0689838,writer,screenplay
tt0061404,10,nm0699747,producer,producer
tt0061405,1,nm0000323,actor,""
tt0061405,2,nm0001500,actor,""
tt0061405,3,nm0003225,actor,""
tt0061405,4,nm0393028,actor,""
tt0061405,5,nm0001692,director,""
tt0061405,6,nm0215050,writer,novel Billion Dollar Brain
tt0061405,7,nm0569819,writer,screenplay
tt0061405,8,nm0759162,producer,producer
tt0061405,9,nm0005961,composer,""
tt0061405,10,nm0930119,cinematographer,director of photography
tt0061408,1,nm0176663,actor,""
tt0061408,2,nm0756107,actor,""
tt0061408,3,nm0879075,actor,""
tt0061408,4,nm1816048,actor,""
tt0061408,5,nm0504496,director,""
tt0061408,6,nm0920014,composer,""
tt0061408,7,nm0109641,editor,""
tt0061408,8,nm0382613,actor,""
tt0061408,9,nm0612364,actor,""
tt0061408,10,nm1855593,actor,""
tt0061409,1,nm0500505,actor,""
tt0061409,2,nm0001428,actor,""
tt0061409,3,nm0486089,actor,""
tt0061409,4,nm0827375,actress,""
tt0061409,5,nm0901138,director,""
tt0061409,6,nm0792581,director,""
tt0061409,7,nm0717977,writer,screenplay
tt0061409,8,nm0908624,writer,novel The Blue Hand
tt0061409,9,nm0219043,writer,""
tt0061409,10,nm0677457,writer,""
tt0061411,1,nm0001088,actor,""
tt0061411,2,nm0281866,actor,""
tt0061411,3,nm0893243,actress,""
tt0061411,4,nm0397654,actress,""
tt0061411,5,nm0786607,director,""
tt0061411,6,nm0116999,writer,screenplay
tt0061411,7,nm0587922,producer,producer
tt0061411,8,nm0274914,composer,""
tt0061411,9,nm0519193,cinematographer,director of photography
tt0061411,10,nm0486970,editor,""
tt0061412,1,nm0001017,actor,""
tt0061412,2,nm0666358,actress,""
tt0061412,3,nm0195422,actor,""
tt0061412,4,nm0228718,actor,""
tt0061412,5,nm0011467,director,""
tt0061412,6,nm0401366,director,""
tt0061412,7,nm0138223,writer,screenplay
tt0061412,8,nm0004088,cinematographer,director of photography
tt0061412,9,nm0186335,editor,""
tt0061414,1,nm0000634,actor,""
tt0061414,2,nm0001180,actress,""
tt0061414,3,nm0106387,actor,""
tt0061414,4,nm0148041,actor,""
tt0061414,5,nm0663577,director,""
tt0061414,6,nm0777202,writer,screenplay
tt0061414,7,nm0170477,writer,novel Olimpia
tt0061414,8,nm0314858,producer,producer
tt0061414,9,nm0440990,producer,producer
tt0061414,10,nm0006162,composer,""
tt0061418,1,nm0000886,actor,""
tt0061418,2,nm0001159,actress,""
tt0061418,3,nm0689488,actor,""
tt0061418,4,nm0000432,actor,""
tt0061418,5,nm0671957,director,""
tt0061418,6,nm0628058,writer,written by
tt0061418,7,nm0000914,writer,written by
tt0061418,8,nm0001801,writer,""
tt0061418,9,nm0835190,composer,""
tt0061418,10,nm0346532,cinematographer,director of photography
tt0061420,1,nm0490871,actor,""
tt0061420,2,nm0416466,actress,""
tt0061420,3,nm0805177,actor,""
tt0061420,4,nm0920041,actor,""
tt0061420,5,nm0192608,composer,""
tt0061420,6,nm0762075,cinematographer,director of photography
tt0061420,7,nm0934899,editor,""
tt0061420,8,nm1193792,production_designer,""
tt0061424,1,nm1966542,actor,""
tt0061424,2,nm0001072,actor,""
tt0061424,3,nm0176754,actor,""
tt0061424,4,nm0285264,actor,""
tt0061424,5,nm0287988,director,""
tt0061424,6,nm0377919,writer,novel
tt0061424,7,nm0095805,producer,producer
tt0061424,8,nm0492273,composer,""
tt0061424,9,nm0492272,composer,""
tt0061424,10,nm0756927,cinematographer,""
tt0061428,1,nm0674463,actor,""
tt0061428,2,nm0954217,actress,""
tt0061428,3,nm0082011,actor,""
tt0061428,4,nm0087752,actress,""
tt0061428,5,nm0667870,director,""
tt0061428,6,nm0412428,writer,""
tt0061428,7,nm0468999,writer,""
tt0061428,8,nm0586235,writer,""
tt0061428,9,nm0586844,writer,story
tt0061428,10,nm9817153,composer,""
tt0061429,1,nm0002231,actor,""
tt0061429,2,nm0001428,actor,""
tt0061429,3,nm0000936,actress,""
tt0061429,4,nm0144589,actor,""
tt0061429,5,nm0198765,director,""
tt0061429,6,nm0491007,writer,story and screenplay
tt0061429,7,nm0758357,writer,adaptation and dialogue
tt0061429,8,nm0542426,producer,producer
tt0061429,9,nm0005953,composer,""
tt0061429,10,nm0781106,cinematographer,director of photography
tt0061431,1,nm0128377,actor,""
tt0061431,2,nm0752813,actor,""
tt0061431,3,nm0000879,actress,""
tt0061431,4,nm0575552,actress,""
tt0061431,5,nm0145336,director,""
tt0061431,6,nm0922799,writer,from the novel by
tt0061431,7,nm0823465,writer,screenplay by
tt0061431,8,nm0006202,composer,""
tt0061431,9,nm0005885,cinematographer,director of photography
tt0061431,10,nm0117094,editor,""
tt0061432,1,nm0721527,actress,""
tt0061432,2,nm0946184,actress,""
tt0061432,3,nm0396998,actor,""
tt0061432,4,nm0398193,actor,""
tt0061432,5,nm0001238,director,""
tt0061432,6,nm0720827,writer,idea
tt0061432,7,nm0543066,writer,story
tt0061432,8,nm0529885,producer,producer
tt0061432,9,nm0740556,composer,""
tt0061432,10,nm0380554,cinematographer,""
tt0061433,1,nm0000047,actress,""
tt0061433,2,nm0001725,actor,""
tt0061433,3,nm0933447,actor,""
tt0061433,4,nm0294136,actor,""
tt0061433,5,nm0742940,director,""
tt0061433,6,nm0346096,writer,story and screenplay
tt0061433,7,nm0478431,writer,story and screenplay
tt0061433,8,nm0665993,writer,story and screenplay
tt0061433,9,nm2228277,writer,short story
tt0061433,10,nm0690638,producer,producer
tt0061439,1,nm0001321,actor,""
tt0061439,2,nm0000603,actress,""
tt0061439,3,nm0626259,actor,""
tt0061439,4,nm0376101,actor,""
tt0061439,5,nm0517597,director,""
tt0061439,6,nm0503585,writer,based on the play Camelot book by
tt0061439,7,nm0925493,writer,novel The Once and Future King
tt0061439,8,nm0912491,producer,producer
tt0061439,9,nm0517350,composer,""
tt0061439,10,nm0459660,cinematographer,director of photography
tt0061445,1,nm0000981,actor,""
tt0061445,2,nm0000302,actress,""
tt0061445,3,nm0872456,actress,""
tt0061445,4,nm0183886,actor,""
tt0061445,5,nm0916271,director,""
tt0061445,6,nm0575547,writer,""
tt0061445,7,nm0002087,writer,""
tt0061445,8,nm0852313,writer,story
tt0061445,9,nm0010774,composer,""
tt0061445,10,nm0448932,composer,""
tt0061447,1,nm0000013,actress,""
tt0061447,2,nm0001321,actor,""
tt0061447,3,nm0001827,actor,""
tt0061447,4,nm0472816,actor,""
tt0061447,5,nm0850895,director,""
tt0061447,6,nm0463385,writer,screenplay
tt0061447,7,nm0354967,writer,story
tt0061447,8,nm0004170,writer,"Batman television sequence based on characters created by, appearing in Batman and Detective comics magazines"
tt0061447,9,nm0577455,producer,producer
tt0061447,10,nm0742162,producer,producer
tt0061448,1,nm0506261,actress,""
tt0061448,2,nm0727593,actor,""
tt0061448,3,nm0617846,actor,""
tt0061448,4,nm0884157,actress,""
tt0061448,5,nm0582750,director,""
tt0061448,6,nm0617737,writer,novel Carmen
tt0061448,7,nm0900912,writer,""
tt0061448,8,nm0366219,composer,""
tt0061448,9,nm0005750,cinematographer,""
tt0061448,10,nm0939755,editor,""
tt0061450,1,nm0398110,actor,""
tt0061450,2,nm0416228,actor,""
tt0061450,3,nm0001889,actor,""
tt0061450,4,nm0931054,actor,""
tt0061450,5,nm0858873,director,""
tt0061450,6,nm0745349,writer,screenplay
tt0061450,7,nm0737127,producer,producer
tt0061450,8,nm0736864,composer,""
tt0061450,9,nm0401727,cinematographer,director of photography
tt0061450,10,nm0740284,editor,""
tt0061451,1,nm0001637,actor,""
tt0061451,2,nm0405054,actress,""
tt0061451,3,nm0618865,actor,""
tt0061451,4,nm0810761,actress,""
tt0061451,5,nm0838725,director,""
tt0061451,6,nm0082420,director,""
tt0061451,7,nm0869935,writer,""
